strategy,ticker,entry_date,regime,trend_ok,vol_compressed,rv_ratio,rv_rank,days_held,exit_reason,underlying_ret_pct,mfe_pct,mae_pct,opt_ret_revert,opt_ret_frozen,opt_ret_crush
random,AVGO,2021-11-08,2021_bull,True,False,1.0538,0.2381,15,max_hold,0.4217,2.7119,3.3187,-0.5687,-0.509,-0.5818
random,AVGO,2022-01-03,2022_bear,True,False,1.5174,0.8571,9,stop_hit,-10.0,0.881,10.8311,-0.9889,-0.9431,-0.9745
random,AVGO,2022-02-01,2022_bear,True,False,1.3019,0.8889,15,max_hold,-1.4355,4.9106,2.8658,-0.8077,-0.7152,-0.7835
random,AVGO,2022-03-03,2022_bear,True,False,1.0759,0.7421,15,max_hold,1.6428,4.0373,5.065,-0.4514,-0.3857,-0.4604
random,AVGO,2022-04-01,2022_bear,True,False,0.9757,0.7381,15,max_hold,-7.0826,0.7963,9.3147,-0.984,-0.9729,-0.9899
random,AVGO,2022-05-04,2022_bear,True,False,1.0479,0.8056,13,stop_hit,-8.1766,4.6769,11.9201,-0.9772,-0.9564,-0.9813
random,AVGO,2022-06-08,2022_bear,True,False,1.1867,0.9484,5,stop_hit,-10.0,0.7782,10.0084,-0.905,-0.8262,-0.8964
random,AVGO,2022-06-30,2022_bear,False,False,0.8391,0.5595,15,max_hold,6.0754,6.1021,4.9423,0.5417,0.5453,0.5096
random,AVGO,2022-08-16,2022_bear,False,True,0.7088,0.3651,11,stop_hit,-10.0,0.5453,10.0678,-0.9904,-0.9963,-1.0
random,AVGO,2022-10-04,2022_bear,False,True,0.9102,0.377,8,stop_hit,-10.0,4.5251,11.4045,-0.9776,-0.9683,-0.9898
random,AVGO,2022-10-25,2022_bear,False,False,1.2105,0.7738,13,target_hit,8.0,10.7382,3.6311,0.6383,0.6994,0.647
random,AVGO,2022-12-16,2022_bear,True,True,0.8467,0.246,15,target_hit,8.0,8.8331,2.1557,1.08,1.0827,1.0649
random,AVGO,2023-01-25,2023_24_recov,True,True,0.7951,0.123,15,max_hold,4.2654,6.8101,0.2822,0.3066,0.3014,0.2565
random,AVGO,2023-03-20,2023_24_recov,True,True,0.9376,0.2619,15,max_hold,-0.1319,3.2284,1.8733,-0.6411,-0.607,-0.6799
random,AVGO,2023-04-21,2023_24_recov,True,True,0.6113,0.004,15,max_hold,-0.4646,1.3305,4.648,-0.6347,-0.7188,-0.7851
random,AVGO,2023-05-25,2023_24_recov,True,False,1.1421,0.2619,2,target_hit,8.0,16.5239,1.2353,1.6737,1.7509,1.6763
random,AVGO,2023-06-26,2023_24_recov,True,False,1.6744,1.0,9,trailing_ema_exit,2.6364,6.2909,0.5794,-0.3327,-0.1179,-0.2326
random,AVGO,2023-07-24,2023_24_recov,True,True,0.7674,0.2183,15,max_hold,-7.8863,2.4844,8.5835,-0.9995,-1.0,-1.0
random,AVGO,2023-09-13,2023_24_recov,True,False,0.9861,0.7222,15,max_hold,-3.2958,3.4797,5.6386,-0.8887,-0.8566,-0.9069
random,AVGO,2023-10-17,2023_24_recov,True,False,0.9374,0.5119,15,max_hold,-0.4881,1.184,7.5479,-0.6845,-0.6511,-0.7224
random,AVGO,2023-11-20,2023_24_recov,True,False,1.0012,0.5754,15,max_hold,5.78,6.8355,7.184,0.5493,0.5733,0.5389
random,AVGO,2024-01-04,2023_24_recov,True,False,1.2541,0.9206,10,target_hit,8.0,8.3737,1.5549,0.6942,0.7856,0.7124
random,AVGO,2024-01-29,2023_24_recov,True,False,1.0202,0.7103,15,max_hold,2.5162,6.6721,3.3418,-0.2555,-0.2051,-0.2742
random,AVGO,2024-03-05,2023_24_recov,True,False,1.1072,0.8294,5,stop_hit,-10.0,1.3842,10.2108,-0.9402,-0.8906,-0.9421
random,AVGO,2024-03-25,2023_24_recov,True,False,1.3563,0.9524,15,max_hold,-2.5531,4.3828,3.6438,-0.8554,-0.763,-0.8275
random,AVGO,2024-06-04,2023_24_recov,True,True,0.7579,0.2222,5,target_hit,8.0,9.7432,1.0141,1.5397,1.5168,1.447
random,AVGO,2024-07-05,2023_24_recov,True,False,1.311,0.9802,9,stop_hit,-10.0,0.8784,11.3616,-0.9294,-0.8494,-0.9098
random,AVGO,2024-09-04,2023_24_recov,True,False,0.99,0.8532,4,stop_hit,-10.0,4.9834,10.2462,-0.8293,-0.7754,-0.8579
random,AVGO,2024-09-18,2023_24_recov,True,False,1.1004,0.9087,6,target_hit,8.0,8.5197,1.4716,0.3488,0.4677,0.3414
random,VRT,2019-05-23,2019_pre_covid,True,,0.6079,,15,max_hold,-0.099,0.8911,0.396,-0.8127,-0.7252,-0.7909
random,VRT,2019-07-15,2019_pre_covid,True,,1.106,,15,max_hold,0.5888,0.7851,0.9814,-0.5228,-0.4355,-0.5011
random,VRT,2019-08-27,2019_pre_covid,True,,1.6682,,15,max_hold,-0.6803,0.0,1.1662,-0.9489,-0.8798,-0.9324
random,VRT,2019-11-06,2019_pre_covid,True,True,0.4158,0.0516,15,max_hold,-0.3895,0.0974,0.3895,-0.8898,-0.8098,-0.8703
random,VRT,2019-12-13,2019_pre_covid,True,False,1.7408,0.9603,15,max_hold,1.982,2.5496,2.7027,-0.0385,0.0499,0.0011
random,VRT,2020-01-17,2019_pre_covid,True,False,1.2482,0.9087,7,target_hit,8.0,8.6325,2.5641,4.1872,4.1891,4.1874
random,VRT,2020-02-21,2020_covid,True,False,1.6258,1.0,5,stop_hit,-10.0,0.0,12.6687,-1.0,-0.9767,-1.0
random,VRT,2020-03-12,2020_covid,False,False,1.8808,1.0,1,stop_hit,-3.0,1.7612,15.6556,-0.6068,-0.3115,-0.4554
random,VRT,2020-04-20,2020_covid,False,False,1.1363,0.9167,9,stop_hit,0.0,7.2063,3.6525,-0.4959,-0.3717,-0.4927
random,VRT,2020-05-26,2020_covid,True,False,0.3383,0.7778,5,target_hit,8.0,9.1419,2.8067,1.842,1.3092,1.2321
random,VRT,2020-06-18,2020_covid,True,False,0.4803,0.8413,7,stop_hit,-10.0,3.2097,13.7661,-0.6955,-0.8842,-0.939
random,VRT,2020-07-08,2020_covid,True,False,0.5434,0.8214,11,trailing_ema_exit,1.1021,7.0536,1.4695,-0.1199,-0.315,-0.4203
random,VRT,2020-08-07,2020_covid,True,False,0.9482,0.7817,15,max_hold,1.9476,4.2605,6.1473,-0.4434,-0.4052,-0.4813
random,VRT,2020-12-01,2020_covid,True,True,0.7326,0.3294,7,stop_hit,0.0,7.2989,1.1188,-0.2422,-0.2923,-0.4092
random,VRT,2021-01-07,2021_bull,True,True,0.9591,0.2143,8,target_hit,8.0,11.3269,3.5599,1.6364,1.6616,1.6181
random,VRT,2021-02-18,2021_bull,True,False,1.056,0.3056,11,stop_hit,-7.8282,4.1547,8.2617,-0.9862,-0.965,-0.9897
random,VRT,2021-03-24,2021_bull,True,False,1.1822,0.6389,8,target_hit,8.0,9.2072,5.2174,0.8542,0.9428,0.8636
random,VRT,2021-04-19,2021_bull,True,True,0.946,0.2937,15,max_hold,3.0914,5.1972,4.4355,-0.0842,-0.0534,-0.1145
random,VRT,2021-05-28,2021_bull,True,True,0.9038,0.2738,14,target_hit,8.0,8.6032,0.3036,1.3943,1.4,1.3862
random,VRT,2021-07-12,2021_bull,True,True,0.751,0.1071,15,max_hold,2.5979,4.0981,4.7201,0.1295,0.1117,0.0611
random,VRT,2021-08-27,2021_bull,True,True,0.8083,0.0675,9,stop_hit,-8.8543,2.8571,11.3214,-1.0,-1.0,-1.0
random,VRT,2021-10-19,2021_bull,False,False,1.2072,0.7103,8,target_hit,8.0,12.2165,0.813,1.1832,1.2557,1.193
random,VRT,2021-11-09,2021_bull,True,False,1.1149,0.7222,15,max_hold,-6.7955,0.109,8.6483,-0.9978,-0.9848,-0.9981
random,VRT,2021-12-30,2021_bull,True,False,1.1542,0.9802,6,stop_hit,-10.0,1.42,10.36,-0.9537,-0.9019,-0.9509
random,VRT,2022-01-19,2022_bear,False,False,1.096,0.9087,4,stop_hit,-9.6251,1.2254,10.1182,-0.9371,-0.8851,-0.9405
random,VRT,2022-02-10,2022_bear,False,False,1.097,0.9603,8,stop_hit,-10.0,2.8979,12.996,-0.9608,-0.9217,-0.9632
random,VRT,2022-05-10,2022_bear,False,False,0.8478,0.9206,1,stop_hit,-10.0,1.4925,11.8525,-0.5839,-0.5677,-0.6915
random,VRT,2022-05-27,2022_bear,False,False,0.76,0.8651,11,stop_hit,-10.0,3.9295,15.0858,-0.8103,-0.8303,-0.8955
random,VRT,2022-07-13,2022_bear,False,False,0.9878,0.7659,4,target_hit,8.0,8.4615,3.9053,0.3289,0.4156,0.2784
random,VRT,2022-08-23,2022_bear,False,False,0.8679,0.6151,13,target_hit,8.0,11.6182,8.7137,0.1995,0.2168,0.1367
random,VRT,2022-09-21,2022_bear,False,False,0.8782,0.5159,2,stop_hit,-10.0,0.9756,10.7317,-0.7521,-0.727,-0.8228
random,VRT,2022-10-13,2022_bear,False,False,1.2638,0.8849,4,target_hit,8.0,10.9196,2.2031,0.1047,0.295,0.1476
random,VRT,2022-11-04,2022_bear,True,False,0.9971,0.6468,5,target_hit,8.0,12.2642,4.682,0.3177,0.4062,0.2722
random,VRT,2022-11-23,2022_bear,True,True,0.6702,0.2302,10,stop_hit,0.0,7.9638,5.8207,-0.2991,-0.3855,-0.492
random,VRT,2023-01-12,2023_24_recov,True,True,0.8057,0.2659,9,stop_hit,0.0,6.2202,5.4997,-0.3502,-0.3566,-0.4684
random,VRT,2023-05-02,2023_24_recov,True,False,1.1108,0.5119,13,target_hit,8.0,8.1536,3.8073,0.1658,0.242,0.1632
random,VRT,2023-06-16,2023_24_recov,True,False,1.0817,0.5992,10,target_hit,8.0,9.693,2.1491,0.2736,0.3617,0.2634
random,VRT,2023-09-15,2023_24_recov,True,True,0.7034,0.1389,15,max_hold,1.1391,3.9205,5.9868,-0.4229,-0.4684,-0.5445
random,VRT,2023-10-24,2023_24_recov,True,False,0.9149,0.496,2,target_hit,8.0,11.1347,4.5599,0.6894,0.7411,0.6093
random,VRT,2023-11-08,2023_24_recov,True,False,1.0133,0.7817,5,target_hit,8.0,8.1879,2.8473,0.4409,0.5307,0.4041
random,VRT,2023-12-06,2023_24_recov,True,True,0.5587,0.1111,5,target_hit,8.0,9.6672,3.2095,1.3905,1.2234,1.1389
random,VRT,2023-12-22,2023_24_recov,True,True,0.8659,0.1984,15,max_hold,2.8618,4.4266,8.7708,-0.223,-0.2087,-0.2787
random,VRT,2024-02-06,2023_24_recov,True,True,0.8192,0.1706,11,stop_hit,-10.0,5.9127,11.147,-0.9714,-0.9713,-0.9901
random,VRT,2024-04-02,2023_24_recov,True,False,1.0388,0.5079,2,target_hit,8.0,9.032,1.9817,0.816,0.9115,0.7898
random,VRT,2024-04-15,2023_24_recov,True,False,1.0654,0.5714,5,stop_hit,-10.0,1.1111,12.7836,-0.8859,-0.8252,-0.8955
random,VRT,2024-05-22,2023_24_recov,True,False,1.1561,0.7857,3,target_hit,8.0,9.271,0.9,0.4577,0.6041,0.4674
random,VRT,2024-06-18,2023_24_recov,True,False,1.0635,0.7937,1,target_hit,8.0,8.1603,1.5041,0.5376,0.6618,0.5153
random,VRT,2024-07-03,2023_24_recov,True,False,1.1689,0.8849,4,target_hit,8.0,8.4261,0.1476,0.3502,0.4977,0.3634
random,VRT,2024-07-31,2023_24_recov,True,False,1.2162,0.9206,3,stop_hit,-10.0,0.5646,18.3188,-0.7668,-0.6359,-0.746
random,VRT,2024-08-15,2023_24_recov,True,False,1.2965,0.9405,14,stop_hit,-10.0,2.7607,10.0982,-0.9561,-0.9017,-0.9437
random,VRT,2024-10-01,2023_24_recov,True,False,0.9554,0.7262,5,target_hit,8.0,8.0807,3.4732,0.4631,0.5305,0.4034
random,VRT,2024-10-25,2023_24_recov,True,True,0.6469,0.2222,9,target_hit,8.0,8.617,5.6861,0.9819,0.9028,0.8304
random,VRT,2024-11-15,2023_24_recov,True,True,0.7344,0.3294,3,target_hit,8.0,18.5683,0.3193,0.9695,0.9184,0.8015
random,PWR,2019-01-18,2019_pre_covid,False,False,1.0555,0.7937,15,trailing_ema_exit,4.7314,7.9976,0.1831,0.1727,0.2146,0.1644
random,PWR,2019-02-26,2019_pre_covid,True,True,0.5638,0.2143,15,max_hold,2.4931,3.1506,5.0411,0.2404,0.1485,0.0997
random,PWR,2019-04-10,2019_pre_covid,True,True,0.6387,0.3016,15,max_hold,3.4297,4.9398,0.947,0.5899,0.5497,0.5186
random,PWR,2019-05-10,2019_pre_covid,True,True,0.8319,0.2143,2,stop_hit,-3.0,0.8581,5.6584,-0.7067,-0.7005,-0.7993
random,PWR,2019-06-07,2019_pre_covid,True,False,1.4649,0.7817,14,trailing_ema_exit,1.973,7.027,0.3243,-0.3777,-0.2547,-0.3312
random,PWR,2019-07-19,2019_pre_covid,True,True,0.7936,0.1071,10,stop_hit,-5.982,1.0499,9.6063,-0.9918,-0.9935,-1.0
random,PWR,2019-08-22,2019_pre_covid,False,False,1.437,0.9484,13,target_hit,8.0,14.4438,3.6783,0.7666,0.833,0.7876
random,PWR,2019-09-23,2019_pre_covid,True,False,1.2486,0.869,15,max_hold,3.6298,5.5785,5.0728,-0.1412,-0.0614,-0.1251
random,PWR,2019-10-29,2019_pre_covid,True,True,0.6929,0.3214,12,trailing_ema_exit,0.9334,5.5289,0.8138,-0.194,-0.2539,-0.3437
random,PWR,2019-11-26,2019_pre_covid,True,True,0.5113,0.0198,10,stop_hit,-5.4941,0.1185,6.6588,-0.9531,-0.998,-1.0
random,PWR,2019-12-19,2019_pre_covid,True,False,0.8181,0.4683,15,max_hold,1.1569,2.5584,0.7396,-0.3327,-0.3328,-0.4027
random,PWR,2020-01-22,2019_pre_covid,True,True,0.7636,0.0317,13,stop_hit,-6.8891,0.217,7.5235,-1.0,-1.0,-1.0
random,PWR,2020-03-09,2020_covid,False,False,1.636,0.9921,1,stop_hit,-3.0,0.34,6.0357,-0.6353,-0.3881,-0.5245
random,PWR,2020-03-19,2020_covid,False,False,1.9673,1.0,2,stop_hit,-3.0,7.7663,7.3964,-0.589,-0.2744,-0.4226
random,PWR,2020-05-06,2020_covid,False,False,0.7921,0.8413,6,stop_hit,-10.0,1.9954,14.7092,-0.8087,-0.8182,-0.8901
random,PWR,2020-06-24,2020_covid,True,False,0.6608,0.7063,15,max_hold,2.7994,3.493,7.8093,-0.2355,-0.3013,-0.376
random,PWR,2020-08-05,2020_covid,True,False,0.7235,0.4722,2,target_hit,8.0,13.8656,0.1674,1.3285,1.2768,1.1774
random,PWR,2020-08-24,2020_covid,True,False,0.8354,0.5794,15,max_hold,4.5827,7.2844,0.1201,0.1203,0.1247,0.0693
random,PWR,2020-09-23,2020_covid,True,True,0.7932,0.4405,8,target_hit,8.0,9.2745,2.0727,1.3714,1.3638,1.3056
random,PWR,2020-10-27,2020_covid,True,True,0.8673,0.3889,5,target_hit,8.0,8.6159,4.381,1.6479,1.6621,1.5998
random,PWR,2020-11-25,2020_covid,True,False,1.2241,0.631,14,trailing_ema_exit,-1.1704,5.5952,3.0688,-0.7549,-0.6638,-0.7389
random,PWR,2021-01-07,2021_bull,True,False,1.2095,0.6627,13,trailing_ema_exit,-1.4225,5.1897,2.529,-0.7201,-0.6203,-0.7046
random,PWR,2021-02-17,2021_bull,True,True,0.9833,0.3968,7,target_hit,8.0,11.4658,4.4726,1.0945,1.1421,1.0672
random,PWR,2021-03-26,2021_bull,True,True,0.7903,0.0635,6,target_hit,8.0,8.9204,1.1221,1.7173,1.709,1.6529
random,PWR,2021-05-20,2021_bull,True,True,0.8956,0.1667,10,stop_hit,0.0,6.7197,2.1346,-0.4068,-0.3738,-0.478
random,PWR,2021-08-09,2021_bull,True,False,1.1336,0.4722,4,target_hit,8.0,8.4214,1.8521,1.4208,1.4972,1.4222
random,PWR,2021-08-23,2021_bull,True,False,1.0906,0.4167,9,target_hit,8.0,17.9379,0.7299,1.4157,1.4573,1.4125
random,PWR,2021-09-24,2021_bull,True,False,1.3874,0.9444,15,max_hold,-4.0852,1.1778,7.9679,-0.9329,-0.8614,-0.9108
random,PWR,2021-10-26,2021_bull,True,True,0.7712,0.0873,15,max_hold,-2.4575,2.4821,8.934,-0.8701,-0.881,-0.926
random,PWR,2021-12-02,2021_bull,True,False,1.1748,0.8611,7,trailing_ema_exit,2.888,5.722,0.9177,-0.0503,0.0825,-0.0369
random,PWR,2022-01-03,2022_bear,True,True,0.7602,0.246,12,stop_hit,-10.0,2.4749,11.024,-0.9965,-0.998,-1.0
random,PWR,2022-02-10,2022_bear,True,False,1.0204,0.7579,15,target_hit,8.0,8.6551,6.8204,0.9364,0.9533,0.9313
random,PWR,2022-03-15,2022_bear,True,False,1.3119,0.9762,8,target_hit,8.0,9.0446,1.937,0.3933,0.5372,0.4316
random,PWR,2022-06-23,2022_bear,True,False,1.0644,0.8889,4,target_hit,8.0,8.9704,2.1901,0.6946,0.7929,0.6776
random,PWR,2022-07-15,2022_bear,True,False,1.1807,0.8651,10,target_hit,8.0,11.6933,7.5061,0.488,0.5835,0.4982
random,PWR,2022-08-09,2022_bear,True,False,0.949,0.5873,11,trailing_ema_exit,3.2008,6.9132,0.9208,-0.0429,0.0073,-0.0917
random,PWR,2022-09-29,2022_bear,True,True,0.8927,0.377,1,stop_hit,-3.0,0.0,3.1705,-0.4643,-0.4231,-0.5564
random,PWR,2022-10-20,2022_bear,True,False,1.1691,0.8135,5,target_hit,8.0,8.618,1.9043,0.6747,0.7956,0.6853
random,PWR,2022-11-11,2022_bear,True,False,1.201,0.7817,15,max_hold,4.0797,5.154,3.4949,-0.1827,-0.1037,-0.1716
random,PWR,2022-12-15,2022_bear,True,True,0.743,0.0556,12,stop_hit,-6.3585,0.0,6.7456,-0.9578,-0.9675,-0.9873
random,PWR,2023-03-15,2023_24_recov,True,False,1.1534,0.4841,15,max_hold,3.4472,6.6781,3.5171,-0.1254,-0.0578,-0.1214
random,PWR,2023-05-02,2023_24_recov,True,True,0.78,0.0556,15,max_hold,1.5079,4.6542,4.6601,-0.211,-0.2232,-0.2901
random,PWR,2023-06-09,2023_24_recov,True,False,1.0956,0.3849,15,max_hold,7.3997,7.7113,0.705,1.1616,1.1758,1.1608
random,PWR,2023-07-12,2023_24_recov,True,True,0.8826,0.1071,15,max_hold,0.4428,2.7015,3.1692,-0.5209,-0.5013,-0.5746
random,PWR,2023-08-28,2023_24_recov,True,True,0.8966,0.1865,15,max_hold,-3.9779,3.3659,4.1382,-0.9816,-0.976,-0.991
random,PWR,2023-10-16,2023_24_recov,False,False,1.5346,0.8929,13,stop_hit,-10.0,2.4075,12.4986,-0.9987,-0.9828,-0.9945
random,PWR,2023-11-13,2023_24_recov,False,False,1.5309,1.0,13,target_hit,8.0,8.4755,0.2356,0.3989,0.5024,0.4383
random,PWR,2023-12-11,2023_24_recov,True,True,0.6817,0.373,4,target_hit,8.0,9.0339,0.0602,2.2076,2.1646,2.1189
random,PWR,2023-12-27,2023_24_recov,True,True,0.677,0.4048,15,max_hold,-6.1104,0.9808,7.91,-0.9879,-0.9947,-0.9994
random,PWR,2024-02-15,2023_24_recov,True,False,0.8991,0.7222,5,target_hit,8.0,10.3221,3.4267,1.5171,1.5414,1.4727
random,PWR,2024-03-18,2023_24_recov,True,False,1.3134,0.8294,13,target_hit,8.0,8.498,0.9755,0.8081,0.8667,0.8221
random,PWR,2024-05-01,2023_24_recov,True,False,0.8808,0.5238,13,trailing_ema_exit,2.4806,5.814,5.0388,0.0162,0.0367,-0.0405
random,PWR,2024-06-27,2023_24_recov,True,False,0.8424,0.4603,3,stop_hit,-6.1033,0.172,7.9418,-0.8513,-0.8436,-0.9101
random,PWR,2024-07-11,2023_24_recov,True,False,1.1484,0.6706,15,max_hold,1.8538,4.1566,6.2713,-0.3456,-0.2713,-0.3418
random,PWR,2024-09-09,2023_24_recov,True,False,0.7625,0.5437,5,target_hit,8.0,8.4337,1.8211,1.5158,1.4944,1.4234
random,ALB,2019-02-13,2019_pre_covid,False,True,0.7886,0.4008,6,target_hit,8.0,13.5522,0.8516,1.5719,1.5621,1.4993
random,ALB,2019-04-04,2019_pre_covid,False,True,0.7762,0.3849,15,stop_hit,-10.0,2.9603,11.4269,-1.0,-1.0,-1.0
random,ALB,2019-05-08,2019_pre_covid,False,False,0.8958,0.5079,2,stop_hit,-3.8611,2.0131,4.1927,-0.6365,-0.5998,-0.7128
random,ALB,2019-05-22,2019_pre_covid,False,False,1.0801,0.6706,7,stop_hit,-5.7788,0.7785,7.2709,-0.8631,-0.7962,-0.8709
random,ALB,2019-07-08,2019_pre_covid,False,True,0.9197,0.3452,15,max_hold,5.8923,7.7949,1.2779,0.7892,0.8004,0.7755
random,ALB,2019-08-23,2019_pre_covid,False,False,1.5366,1.0,12,target_hit,8.0,9.4774,6.2969,0.1895,0.3253,0.2436
random,ALB,2019-10-23,2019_pre_covid,False,True,0.8421,0.4365,7,stop_hit,-10.0,3.3981,10.6693,-0.9599,-0.9566,-0.9831
random,ALB,2019-11-11,2019_pre_covid,False,False,1.26,0.9484,15,max_hold,-3.6302,0.5927,6.1046,-0.882,-0.8069,-0.8661
random,ALB,2019-12-12,2019_pre_covid,False,True,0.3761,0.004,7,target_hit,8.0,8.0518,0.1522,3.3533,3.2049,3.1953
random,ALB,2020-02-10,2019_pre_covid,True,False,1.2807,0.8929,5,target_hit,8.0,8.9399,0.0,0.4928,0.6493,0.53
random,ALB,2020-03-30,2020_covid,False,False,1.8256,1.0,7,target_hit,8.0,8.5236,5.2509,-0.2448,0.0533,-0.0939
random,ALB,2020-05-13,2020_covid,False,False,0.8645,0.8452,4,target_hit,8.0,10.6744,4.8289,0.4345,0.4616,0.325
random,ALB,2020-06-18,2020_covid,True,False,0.7984,0.8056,15,max_hold,-3.1949,3.8978,7.4888,-0.7623,-0.7684,-0.8331
random,ALB,2020-07-28,2020_covid,True,True,0.5335,0.3095,11,target_hit,8.0,8.769,5.6272,1.0836,0.9427,0.8841
random,ALB,2020-09-03,2020_covid,True,False,0.8828,0.4524,14,stop_hit,-10.0,2.5788,18.5971,-0.9849,-0.9807,-0.9936
random,ALB,2020-10-02,2020_covid,True,False,1.4271,0.8532,2,target_hit,8.0,12.2308,1.0183,0.2435,0.4773,0.3271
random,ALB,2020-11-05,2020_covid,True,True,0.6935,0.1905,1,target_hit,8.0,10.7028,3.1754,1.3906,1.3145,1.208
random,ALB,2020-11-16,2020_covid,True,False,1.1091,0.6151,6,target_hit,8.0,9.561,0.4472,0.4205,0.5375,0.416
random,ALB,2020-12-29,2020_covid,True,True,0.6525,0.1349,5,target_hit,8.0,11.5734,3.171,1.2919,1.2019,1.1155
random,ALB,2021-01-15,2021_bull,True,True,0.847,0.373,8,stop_hit,-10.0,4.6389,10.3556,-0.8956,-0.8886,-0.9391
random,ALB,2021-02-08,2021_bull,True,True,0.8344,0.1667,8,stop_hit,-9.0504,7.0938,12.0438,-0.9033,-0.8996,-0.9466
random,ALB,2021-03-05,2021_bull,True,False,1.2613,0.7421,4,target_hit,8.0,8.3455,7.2434,0.2904,0.4657,0.3291
random,ALB,2021-03-22,2021_bull,True,True,0.9813,0.4167,15,max_hold,-2.566,1.4776,6.372,-0.8088,-0.7697,-0.8332
random,ALB,2021-04-22,2021_bull,True,True,0.8372,0.369,3,target_hit,8.0,10.2308,1.5192,0.9509,0.9608,0.8464
random,ALB,2021-06-01,2021_bull,True,False,1.0422,0.6111,15,max_hold,-4.8401,4.4588,6.9566,-0.9011,-0.8615,-0.911
random,ALB,2021-06-30,2021_bull,True,True,0.6915,0.004,8,target_hit,8.0,15.6666,2.0761,1.4253,1.3793,1.3211
random,ALB,2021-07-22,2021_bull,True,True,0.9189,0.3214,6,target_hit,8.0,9.9302,3.6418,0.9797,1.018,0.9259
random,ALB,2021-08-09,2021_bull,True,False,1.0278,0.5,8,trailing_ema_exit,-3.1062,7.7255,6.208,-0.6444,-0.5653,-0.6706
random,ALB,2021-09-08,2021_bull,True,True,0.872,0.1429,9,stop_hit,-10.0,3.8359,13.6037,-0.9624,-0.9557,-0.9811
random,ALB,2021-10-12,2021_bull,True,True,0.9125,0.0952,5,target_hit,8.0,9.1347,1.4177,1.1957,1.2294,1.1444
random,ALB,2021-11-30,2021_bull,True,True,0.9107,0.0992,4,stop_hit,-10.0,0.9418,10.1382,-0.9319,-0.9139,-0.9575
random,ALB,2022-01-03,2022_bear,True,False,1.1529,0.6111,14,stop_hit,-10.0,4.7607,12.246,-0.9947,-0.9828,-0.9942
random,ALB,2022-03-28,2022_bear,False,False,0.8763,0.8294,9,trailing_ema_exit,-2.5574,5.7909,5.4735,-0.5707,-0.5453,-0.6486
random,ALB,2022-05-04,2022_bear,False,False,0.7309,0.6548,2,target_hit,8.0,15.3058,3.1294,1.0388,0.9849,0.8673
random,ALB,2022-05-24,2022_bear,True,False,1.1204,0.8968,4,target_hit,8.0,12.4959,4.4763,0.2953,0.4327,0.2938
random,ALB,2022-07-05,2022_bear,False,False,0.8868,0.7421,12,target_hit,8.0,9.5915,5.9487,0.4356,0.4572,0.3835
random,ALB,2022-08-03,2022_bear,True,True,0.6306,0.0992,7,target_hit,8.0,10.752,6.4959,1.2367,1.1427,1.0675
random,ALB,2022-09-13,2022_bear,True,False,0.7739,0.5873,7,trailing_ema_exit,-0.4058,7.5656,3.2011,-0.286,-0.3114,-0.4321
random,ALB,2022-10-14,2022_bear,True,False,1.0593,0.6865,8,target_hit,8.0,8.9656,8.537,0.5231,0.6081,0.5069
random,ALB,2022-12-12,2022_bear,True,True,0.8791,0.4008,4,stop_hit,-5.3358,6.5895,5.6348,-0.6396,-0.6114,-0.7201
random,ALB,2023-01-20,2023_24_recov,False,True,0.78,0.123,2,target_hit,8.0,8.1742,0.6877,1.1097,1.0887,0.9774
random,ALB,2023-02-09,2023_24_recov,True,True,0.8817,0.3294,6,target_hit,8.0,8.1218,4.3137,0.8193,0.8472,0.7449
random,ALB,2023-04-05,2023_24_recov,False,True,0.9796,0.4206,10,trailing_ema_exit,1.4033,5.7275,3.951,-0.2941,-0.2283,-0.3372
random,ALB,2023-05-10,2023_24_recov,False,False,1.192,0.8333,10,target_hit,8.0,10.6976,3.3144,0.2658,0.3783,0.28
random,ALB,2023-06-08,2023_24_recov,False,True,0.8578,0.3254,11,stop_hit,0.0,6.9528,1.1243,-0.415,-0.3976,-0.5008
random,ALB,2023-07-13,2023_24_recov,True,True,0.7659,0.0556,7,stop_hit,-10.0,0.0,13.9959,-0.9196,-0.9307,-0.967
random,ALB,2023-08-11,2023_24_recov,False,True,0.5835,0.004,2,stop_hit,-3.0,0.0946,4.3346,-0.3655,-0.5481,-0.6666
random,ALB,2023-08-23,2023_24_recov,False,True,0.5319,0.0119,9,target_hit,8.0,8.0097,1.5171,2.1661,2.0865,2.063
random,ALB,2023-10-06,2023_24_recov,False,True,0.9925,0.2143,5,target_hit,8.0,14.7808,0.944,1.129,1.1867,1.0994
random,ALB,2023-12-19,2023_24_recov,False,False,1.1943,0.9405,13,stop_hit,-10.0,3.4496,10.5579,-0.9577,-0.9129,-0.9526
random,ALB,2024-02-02,2023_24_recov,False,True,0.7065,0.3413,8,stop_hit,0.0,7.2678,5.2038,-0.2277,-0.2957,-0.413
random,ALB,2024-03-21,2023_24_recov,False,False,1.4439,0.9603,11,trailing_ema_exit,-1.907,5.5224,6.8097,-0.6717,-0.5029,-0.6098
random,ALB,2024-05-15,2023_24_recov,False,True,0.6656,0.3929,6,stop_hit,-10.0,0.1749,10.5348,-0.8174,-0.8744,-0.9306
random,ALB,2024-06-12,2023_24_recov,False,True,0.5706,0.2302,1,stop_hit,-3.0,1.5385,4.4615,-0.194,-0.4128,-0.547
